"ID","Group","Subject","Initials","Item number","Stimulus filename","Stimulus gender","Condition","Participant response","Reaction time","Accuracy","Response - Auditory","Response - Visual","Response - Fused","Response descriptor"
"C,4,MC","C","4","MC","10","lor_Gb.avi","Female","AV_M","7","-2026.67",0,-2,-2,-2,"Ella to fill"
"C,4,MC","C","4","MC","4","lor_Bv.avi","Female","VO","2","2900.66",1,-1,1,0,"Correct"
"C,4,MC","C","4","MC","7","lor_Dd.avi","Female","AV_C","4","2423.58",1,1,1,-1,"Correct"
"C,4,MC","C","4","MC","2","lor_Bb.avi","Female","AV_C","2","2271.20",1,1,1,-1,"Correct"
"C,4,MC","C","4","MC","12","lor_Gv.avi","Female","VO","7","5017.06",1,-1,1,0,"Correct"
"C,4,MC","C","4","MC","11","lor_Gg.avi","Female","AV_C","7","2414.36",1,1,1,-1,"Correct"
"C,4,MC","C","4","MC","24","mik_Gv.avi","Male","VO","4","-3958.77",0,-1,0,1,"Incorrect"
"C,4,MC","C","4","MC","28","lor_Bv.avi","Female","VO","2","2492.83",1,-1,1,0,"Correct"
"C,4,MC","C","4","MC","35","lor_Gg.avi","Female","AV_C","7","2271.79",1,1,1,-1,"Correct"
"C,4,MC","C","4","MC","30","lor_Db.avi","Female","AV_M","4","-2963.05",0,-2,-2,-2,"Ella to fill"
"C,4,MC","C","4","MC","45","mik_Ga.avi","Male","AO","4","-2806.69",0,0,-1,-1,"Incorrect"
"C,4,MC","C","4","MC","41","mik_Da.avi","Male","AO","4","2875.64",1,1,-1,-1,"Correct"
"C,4,MC","C","4","MC","32","lor_Dv.avi","Female","VO","7","-2334.56",0,-1,0,1,"Incorrect"
"C,4,MC","C","4","MC","27","lor_Bg.avi","Female","AV_M","2","-2862.50",0,-2,-2,-2,"Ella to fill"
"C,4,MC","C","4","MC","48","mik_Gv.avi","Male","VO","7","2779.12",1,-1,1,0,"Correct"
"C,4,MC","C","4","MC","34","lor_Gb.avi","Female","AV_M","7","-2465.35",0,-2,-2,-2,"Ella to fill"
"C,4,MC","C","4","MC","39","mik_Bg.avi","Male","AV_M","2","-3578.63",0,-2,-2,-2,"Ella to fill"
"C,4,MC","C","4","MC","29","lor_Da.avi","Female","AO","4","2845.47",1,1,-1,-1,"Correct"
"C,4,MC","C","4","MC","46","mik_Gb.avi","Male","AV_M","4","2665.75",1,-2,-2,-2,"Ella to fill"
"C,4,MC","C","4","MC","25","lor_Ba.avi","Female","AO","2","2806.71",1,1,-1,-1,"Correct"
"C,4,MC","C","4","MC","31","lor_Dd.avi","Female","AV_C","4","2271.36",1,1,1,-1,"Correct"
"C,4,MC","C","4","MC","33","lor_Ga.avi","Female","AO","7","2245.64",1,1,-1,-1,"Correct"
"C,4,MC","C","4","MC","36","lor_Gv.avi","Female","VO","7","3185.52",1,-1,1,0,"Correct"
"C,4,MC","C","4","MC","47","mik_Gg.avi","Male","AV_C","4","-2582.84",0,0,0,-1,"Incorrect"
"C,4,MC","C","4","MC","43","mik_Dd.avi","Male","AV_C","4","2655.08",1,1,1,-1,"Correct"
"C,4,MC","C","4","MC","40","mik_Bv.avi","Male","VO","2","2345.69",1,-1,1,0,"Correct"
"C,4,MC","C","4","MC","42","mik_Db.avi","Male","AV_M","4","-2358.95",0,-2,-2,-2,"Ella to fill"
"C,4,MC","C","4","MC","44","mik_Dv.avi","Male","VO","7","-2087.91",0,-1,0,1,"Incorrect"
"C,4,MC","C","4","MC","38","mik_Bb.avi","Male","AV_C","2","3138.83",1,1,1,-1,"Correct"
"C,4,MC","C","4","MC","26","lor_Bb.avi","Female","AV_C","2","2527.78",1,1,1,-1,"Correct"
"C,4,MC","C","4","MC","37","mik_Ba.avi","Male","AO","2","2467.41",1,1,-1,-1,"Correct"
"C,4,MC","C","4","MC","93","mik_Ga_4dB.avi","Male","AO","4","-2303.07",0,0,-1,-1,"Incorrect"
"C,4,MC","C","4","MC","85","mik_Ba_4dB.avi","Male","AO","2","2703.68",1,1,-1,-1,"Correct"
"C,4,MC","C","4","MC","77","lor_Da_4dB.avi","Female","AO","4","2433.29",1,1,-1,-1,"Correct"
"C,4,MC","C","4","MC","95","mik_Gg_4dB.avi","Male","AV_C","4","-2895.60",0,0,0,-1,"Incorrect"
"C,4,MC","C","4","MC","87","mik_Bg_4dB.avi","Male","AV_M","2","-2066.80",0,-2,-2,-2,"Ella to fill"
"C,4,MC","C","4","MC","82","lor_Gb_4dB.avi","Female","AV_M","7","-1871.76",0,-2,-2,-2,"Ella to fill"
"C,4,MC","C","4","MC","81","lor_Ga_4dB.avi","Female","AO","7","2392.72",1,1,-1,-1,"Correct"
"C,4,MC","C","4","MC","90","mik_Db_4dB.avi","Male","AV_M","4","-2134.69",0,-2,-2,-2,"Ella to fill"
"C,4,MC","C","4","MC","76","lor_Bv_4dB.avi","Female","VO","2","2351.30",1,-1,1,0,"Correct"
"C,4,MC","C","4","MC","94","mik_Gb_4dB.avi","Male","AV_M","4","2267.25",1,-2,-2,-2,"Ella to fill"
"C,4,MC","C","4","MC","78","lor_Db_4dB.avi","Female","AV_M","7","-1931.89",0,-2,-2,-2,"Ella to fill"
"C,4,MC","C","4","MC","92","mik_Dv_4dB.avi","Male","VO","4","2798.83",1,-1,1,0,"Correct"
"C,4,MC","C","4","MC","75","lor_Bg_4dB.avi","Female","AV_M","2","-2478.82",0,-2,-2,-2,"Ella to fill"
"C,4,MC","C","4","MC","86","mik_Bb_4dB.avi","Male","AV_C","2","2404.45",1,1,1,-1,"Correct"
"C,4,MC","C","4","MC","89","mik_Da_4dB.avi","Male","AO","4","2594.07",1,1,-1,-1,"Correct"
"C,4,MC","C","4","MC","73","lor_Ba_4dB.avi","Female","AO","2","2537.03",1,1,-1,-1,"Correct"
"C,4,MC","C","4","MC","96","mik_Gv_4dB.avi","Male","VO","4","-2068.00",0,-1,0,1,"Incorrect"
"C,4,MC","C","4","MC","74","lor_Bb_4dB.avi","Female","AV_C","2","2052.58",1,1,1,-1,"Correct"
"C,4,MC","C","4","MC","83","lor_Gg_4dB.avi","Female","AV_C","7","1826.23",1,1,1,-1,"Correct"
"C,4,MC","C","4","MC","91","mik_Dd_4dB.avi","Male","AV_C","4","2135.18",1,1,1,-1,"Correct"
"C,4,MC","C","4","MC","80","lor_Dv_4dB.avi","Female","VO","4","2246.43",1,-1,1,0,"Correct"
"C,4,MC","C","4","MC","79","lor_Dd_4dB.avi","Female","AV_C","4","2433.39",1,1,1,-1,"Correct"
"C,4,MC","C","4","MC","84","lor_Gv_4dB.avi","Female","VO","7","3869.33",1,-1,1,0,"Correct"
"C,4,MC","C","4","MC","88","mik_Bv_4dB.avi","Male","VO","2","4467.72",1,-1,1,0,"Correct"
"C,4,MC","C","4","MC","52","lor_Bv_4dB.avi","Female","VO","2","5701.24",1,-1,1,0,"Correct"
"C,4,MC","C","4","MC","69","mik_Ga_4dB.avi","Male","AO","4","-2166.15",0,0,-1,-1,"Incorrect"
"C,4,MC","C","4","MC","65","mik_Da_4dB.avi","Male","AO","4","2147.77",1,1,-1,-1,"Correct"
"C,4,MC","C","4","MC","67","mik_Dd_4dB.avi","Male","AV_C","4","2448.38",1,1,1,-1,"Correct"
"C,4,MC","C","4","MC","51","lor_Bg_4dB.avi","Female","AV_M","2","-3344.63",0,-2,-2,-2,"Ella to fill"
"C,4,MC","C","4","MC","63","mik_Bg_4dB.avi","Male","AV_M","2","-3143.87",0,-2,-2,-2,"Ella to fill"
"C,4,MC","C","4","MC","49","lor_Ba_4dB.avi","Female","AO","2","2244.78",1,1,-1,-1,"Correct"
"C,4,MC","C","4","MC","68","mik_Dv_4dB.avi","Male","VO","7","-2550.04",0,-1,0,1,"Incorrect"
"C,4,MC","C","4","MC","66","mik_Db_4dB.avi","Male","AV_M","4","-2657.04",0,-2,-2,-2,"Ella to fill"
"C,4,MC","C","4","MC","62","mik_Bb_4dB.avi","Male","AV_C","2","2229.65",1,1,1,-1,"Correct"
"C,4,MC","C","4","MC","55","lor_Dd_4dB.avi","Female","AV_C","4","3004.61",1,1,1,-1,"Correct"
"C,4,MC","C","4","MC","50","lor_Bb_4dB.avi","Female","AV_C","2","2928.56",1,1,1,-1,"Correct"
"C,4,MC","C","4","MC","57","lor_Ga_4dB.avi","Female","AO","7","2327.22",1,1,-1,-1,"Correct"
"C,4,MC","C","4","MC","54","lor_Db_4dB.avi","Female","AV_M","7","-2158.18",0,-2,-2,-2,"Ella to fill"
"C,4,MC","C","4","MC","58","lor_Gb_4dB.avi","Female","AV_M","7","-2119.16",0,-2,-2,-2,"Ella to fill"
"C,4,MC","C","4","MC","70","mik_Gb_4dB.avi","Male","AV_M","7","-2390.75",0,-2,-2,-2,"Ella to fill"
"C,4,MC","C","4","MC","72","mik_Gv_4dB.avi","Male","VO","4","-2352.03",0,-1,0,1,"Incorrect"
"C,4,MC","C","4","MC","53","lor_Da_4dB.avi","Female","AO","4","2701.93",1,1,-1,-1,"Correct"
"C,4,MC","C","4","MC","71","mik_Gg_4dB.avi","Male","AV_C","4","-2348.89",0,0,0,-1,"Incorrect"
"C,4,MC","C","4","MC","59","lor_Gg_4dB.avi","Female","AV_C","7","2149.77",1,1,1,-1,"Correct"
"C,4,MC","C","4","MC","56","lor_Dv_4dB.avi","Female","VO","4","2727.37",1,-1,1,0,"Correct"
"C,4,MC","C","4","MC","64","mik_Bv_4dB.avi","Male","VO","2","2574.33",1,-1,1,0,"Correct"
"C,4,MC","C","4","MC","60","lor_Gv_4dB.avi","Female","VO","7","2964.94",1,-1,1,0,"Correct"
"C,4,MC","C","4","MC","61","mik_Ba_4dB.avi","Male","AO","2","2713.14",1,1,-1,-1,"Correct"
"D,7,BB","D","7","BB","31","lor_Dd.avi","Female","AV_C","4","2277.27",1,1,1,-1,"Correct"
"D,7,BB","D","7","BB","46","mik_Gb.avi","Male","AV_M","7","-4515.81",0,-2,-2,-2,"Ella to fill"
"D,7,BB","D","7","BB","47","mik_Gg.avi","Male","AV_C","7","2053.76",1,1,1,-1,"Correct"
"D,7,BB","D","7","BB","35","lor_Gg.avi","Female","AV_C","7","2234.66",1,1,1,-1,"Correct"
"D,7,BB","D","7","BB","30","lor_Db.avi","Female","AV_M","4","-2837.60",0,-2,-2,-2,"Ella to fill"
"D,7,BB","D","7","BB","37","mik_Ba.avi","Male","AO","2","2166.56",1,1,-1,-1,"Correct"
"D,7,BB","D","7","BB","45","mik_Ga.avi","Male","AO","7","2370.51",1,1,-1,-1,"Correct"
"D,7,BB","D","7","BB","40","mik_Bv.avi","Male","VO","2","2931.39",1,-1,1,0,"Correct"
"D,7,BB","D","7","BB","42","mik_Db.avi","Male","AV_M","4","-2578.38",0,-2,-2,-2,"Ella to fill"
"D,7,BB","D","7","BB","44","mik_Dv.avi","Male","VO","4","2243.99",1,-1,1,0,"Correct"
"D,7,BB","D","7","BB","27","lor_Bg.avi","Female","AV_M","2","-2529.89",0,-2,-2,-2,"Ella to fill"
"D,7,BB","D","7","BB","26","lor_Bb.avi","Female","AV_C","2","2333.86",1,1,1,-1,"Correct"
"D,7,BB","D","7","BB","32","lor_Dv.avi","Female","VO","4","2345.49",1,-1,1,0,"Correct"
"D,7,BB","D","7","BB","29","lor_Da.avi","Female","AO","4","2988.40",1,1,-1,-1,"Correct"
"D,7,BB","D","7","BB","25","lor_Ba.avi","Female","AO","2","2468.05",1,1,-1,-1,"Correct"
"D,7,BB","D","7","BB","48","mik_Gv.avi","Male","VO","4","-2290.04",0,-1,0,1,"Incorrect"
"D,7,BB","D","7","BB","36","lor_Gv.avi","Female","VO","7","4062.24",1,-1,1,0,"Correct"
"D,7,BB","D","7","BB","28","lor_Bv.avi","Female","VO","2","1776.61",1,-1,1,0,"Correct"
"D,7,BB","D","7","BB","39","mik_Bg.avi","Male","AV_M","2","-2375.57",0,-2,-2,-2,"Ella to fill"
"D,7,BB","D","7","BB","41","mik_Da.avi","Male","AO","4","2253.13",1,1,-1,-1,"Correct"
"D,7,BB","D","7","BB","33","lor_Ga.avi","Female","AO","7","2267.05",1,1,-1,-1,"Correct"
"D,7,BB","D","7","BB","34","lor_Gb.avi","Female","AV_M","7","-2138.66",0,-2,-2,-2,"Ella to fill"
"D,7,BB","D","7","BB","38","mik_Bb.avi","Male","AV_C","2","2140.05",1,1,1,-1,"Correct"
"D,7,BB","D","7","BB","43","mik_Dd.avi","Male","AV_C","4","2247.22",1,1,1,-1,"Correct"
"D,7,BB","D","7","BB","20","mik_Dv.avi","Male","VO","4","1976.19",1,-1,1,0,"Correct"
"D,7,BB","D","7","BB","9","lor_Ga.avi","Female","AO","7","2011.18",1,1,-1,-1,"Correct"
"D,7,BB","D","7","BB","22","mik_Gb.avi","Male","AV_M","2","-1881.43",0,-2,-2,-2,"Ella to fill"
"D,7,BB","D","7","BB","23","mik_Gg.avi","Male","AV_C","7","2117.73",1,1,1,-1,"Correct"
"D,7,BB","D","7","BB","6","lor_Db.avi","Female","AV_M","4","-2280.26",0,-2,-2,-2,"Ella to fill"
"D,7,BB","D","7","BB","16","mik_Bv.avi","Male","VO","2","2198.21",1,-1,1,0,"Correct"
"D,7,BB","D","7","BB","21","mik_Ga.avi","Male","AO","7","2066.79",1,1,-1,-1,"Correct"
"D,7,BB","D","7","BB","24","mik_Gv.avi","Male","VO","4","-2236.08",0,-1,0,1,"Incorrect"
"D,7,BB","D","7","BB","5","lor_Da.avi","Female","AO","4","2205.32",1,1,-1,-1,"Correct"
"D,7,BB","D","7","BB","12","lor_Gv.avi","Female","VO","7","4060.93",1,-1,1,0,"Correct"
"D,7,BB","D","7","BB","8","lor_Dv.avi","Female","VO","7","-2143.96",0,-1,0,1,"Incorrect"
"D,7,BB","D","7","BB","11","lor_Gg.avi","Female","AV_C","7","2143.90",1,1,1,-1,"Correct"
"D,7,BB","D","7","BB","15","mik_Bg.avi","Male","AV_M","2","-2400.50",0,-2,-2,-2,"Ella to fill"
"D,7,BB","D","7","BB","13","mik_Ba.avi","Male","AO","2","1927.75",1,1,-1,-1,"Correct"
"D,7,BB","D","7","BB","17","mik_Da.avi","Male","AO","4","1979.64",1,1,-1,-1,"Correct"
"D,7,BB","D","7","BB","3","lor_Bg.avi","Female","AV_M","2","-2201.96",0,-2,-2,-2,"Ella to fill"
"D,7,BB","D","7","BB","2","lor_Bb.avi","Female","AV_C","2","1912.02",1,1,1,-1,"Correct"
"D,7,BB","D","7","BB","10","lor_Gb.avi","Female","AV_M","7","-2253.41",0,-2,-2,-2,"Ella to fill"
"D,7,BB","D","7","BB","19","mik_Dd.avi","Male","AV_C","4","2632.10",1,1,1,-1,"Correct"
"D,7,BB","D","7","BB","4","lor_Bv.avi","Female","VO","2","2020.57",1,-1,1,0,"Correct"
"D,7,BB","D","7","BB","14","mik_Bb.avi","Male","AV_C","2","1896.29",1,1,1,-1,"Correct"
"D,7,BB","D","7","BB","1","lor_Ba.avi","Female","AO","2","2572.61",1,1,-1,-1,"Correct"
"D,7,BB","D","7","BB","18","mik_Db.avi","Male","AV_M","4","-2172.95",0,-2,-2,-2,"Ella to fill"
"D,7,BB","D","7","BB","7","lor_Dd.avi","Female","AV_C","4","2106.52",1,1,1,-1,"Correct"
"D,7,BB","D","7","BB","49","lor_Ba_4dB.avi","Female","AO","2","2120.22",1,1,-1,-1,"Correct"
"D,7,BB","D","7","BB","69","mik_Ga_4dB.avi","Male","AO","7","1752.83",1,1,-1,-1,"Correct"
"D,7,BB","D","7","BB","62","mik_Bb_4dB.avi","Male","AV_C","2","2134.80",1,1,1,-1,"Correct"
"D,7,BB","D","7","BB","68","mik_Dv_4dB.avi","Male","VO","4","1989.78",1,-1,1,0,"Correct"
"D,7,BB","D","7","BB","52","lor_Bv_4dB.avi","Female","VO","2","2134.34",1,-1,1,0,"Correct"
"D,7,BB","D","7","BB","54","lor_Db_4dB.avi","Female","AV_M","4","-2095.68",0,-2,-2,-2,"Ella to fill"
"D,7,BB","D","7","BB","51","lor_Bg_4dB.avi","Female","AV_M","2","-3264.29",0,-2,-2,-2,"Ella to fill"
"D,7,BB","D","7","BB","63","mik_Bg_4dB.avi","Male","AV_M","2","-2590.55",0,-2,-2,-2,"Ella to fill"
"D,7,BB","D","7","BB","55","lor_Dd_4dB.avi","Female","AV_C","4","2369.50",1,1,1,-1,"Correct"
"D,7,BB","D","7","BB","57","lor_Ga_4dB.avi","Female","AO","7","2456.14",1,1,-1,-1,"Correct"
"D,7,BB","D","7","BB","61","mik_Ba_4dB.avi","Male","AO","2","2779.36",1,1,-1,-1,"Correct"
"D,7,BB","D","7","BB","50","lor_Bb_4dB.avi","Female","AV_C","2","2506.39",1,1,1,-1,"Correct"
"D,7,BB","D","7","BB","64","mik_Bv_4dB.avi","Male","VO","2","1841.05",1,-1,1,0,"Correct"
"D,7,BB","D","7","BB","72","mik_Gv_4dB.avi","Male","VO","4","-2275.66",0,-1,0,1,"Incorrect"
"D,7,BB","D","7","BB","53","lor_Da_4dB.avi","Female","AO","4","2255.83",1,1,-1,-1,"Correct"
"D,7,BB","D","7","BB","65","mik_Da_4dB.avi","Male","AO","4","2056.54",1,1,-1,-1,"Correct"
"D,7,BB","D","7","BB","71","mik_Gg_4dB.avi","Male","AV_C","4","-1731.16",0,0,0,-1,"Incorrect"
"D,7,BB","D","7","BB","60","lor_Gv_4dB.avi","Female","VO","7","2263.66",1,-1,1,0,"Correct"
"D,7,BB","D","7","BB","67","mik_Dd_4dB.avi","Male","AV_C","4","1881.65",1,1,1,-1,"Correct"
"D,7,BB","D","7","BB","70","mik_Gb_4dB.avi","Male","AV_M","4","2599.92",1,-2,-2,-2,"Ella to fill"
"D,7,BB","D","7","BB","66","mik_Db_4dB.avi","Male","AV_M","4","-2270.23",0,-2,-2,-2,"Ella to fill"
"D,7,BB","D","7","BB","56","lor_Dv_4dB.avi","Female","VO","4","2216.18",1,-1,1,0,"Correct"
"D,7,BB","D","7","BB","59","lor_Gg_4dB.avi","Female","AV_C","7","2986.43",1,1,1,-1,"Correct"
"D,7,BB","D","7","BB","58","lor_Gb_4dB.avi","Female","AV_M","7","-2464.43",0,-2,-2,-2,"Ella to fill"
"D,7,BB","D","7","BB","85","mik_Ba_4dB.avi","Male","AO","2","2253.99",1,1,-1,-1,"Correct"
"D,7,BB","D","7","BB","82","lor_Gb_4dB.avi","Female","AV_M","7","-1853.97",0,-2,-2,-2,"Ella to fill"
"D,7,BB","D","7","BB","75","lor_Bg_4dB.avi","Female","AV_M","7","-2286.61",0,-2,-2,-2,"Ella to fill"
"D,7,BB","D","7","BB","73","lor_Ba_4dB.avi","Female","AO","2","2925.24",1,1,-1,-1,"Correct"
"D,7,BB","D","7","BB","84","lor_Gv_4dB.avi","Female","VO","7","2459.55",1,-1,1,0,"Correct"
"D,7,BB","D","7","BB","94","mik_Gb_4dB.avi","Male","AV_M","4","2943.51",1,-2,-2,-2,"Ella to fill"
"D,7,BB","D","7","BB","87","mik_Bg_4dB.avi","Male","AV_M","7","-2624.82",0,-2,-2,-2,"Ella to fill"
"D,7,BB","D","7","BB","89","mik_Da_4dB.avi","Male","AO","4","3700.68",1,1,-1,-1,"Correct"
"D,7,BB","D","7","BB","77","lor_Da_4dB.avi","Female","AO","4","2041.47",1,1,-1,-1,"Correct"
"D,7,BB","D","7","BB","86","mik_Bb_4dB.avi","Male","AV_C","2","1814.42",1,1,1,-1,"Correct"
"D,7,BB","D","7","BB","79","lor_Dd_4dB.avi","Female","AV_C","4","2084.05",1,1,1,-1,"Correct"
"D,7,BB","D","7","BB","76","lor_Bv_4dB.avi","Female","VO","2","1704.90",1,-1,1,0,"Correct"
"D,7,BB","D","7","BB","90","mik_Db_4dB.avi","Male","AV_M","4","-1898.65",0,-2,-2,-2,"Ella to fill"
"D,7,BB","D","7","BB","93","mik_Ga_4dB.avi","Male","AO","4","-2098.25",0,0,-1,-1,"Incorrect"
"D,7,BB","D","7","BB","83","lor_Gg_4dB.avi","Female","AV_C","7","2298.85",1,1,1,-1,"Correct"
"D,7,BB","D","7","BB","80","lor_Dv_4dB.avi","Female","VO","4","2503.86",1,-1,1,0,"Correct"
"D,7,BB","D","7","BB","88","mik_Bv_4dB.avi","Male","VO","2","1927.50",1,-1,1,0,"Correct"
"D,7,BB","D","7","BB","96","mik_Gv_4dB.avi","Male","VO","4","-1845.77",0,-1,0,1,"Incorrect"
"D,7,BB","D","7","BB","91","mik_Dd_4dB.avi","Male","AV_C","4","2069.70",1,1,1,-1,"Correct"
"D,7,BB","D","7","BB","74","lor_Bb_4dB.avi","Female","AV_C","2","1954.33",1,1,1,-1,"Correct"
"D,7,BB","D","7","BB","92","mik_Dv_4dB.avi","Male","VO","2","-2228.27",0,-1,0,1,"Incorrect"
"D,7,BB","D","7","BB","78","lor_Db_4dB.avi","Female","AV_M","4","-2072.60",0,-2,-2,-2,"Ella to fill"
"D,7,BB","D","7","BB","95","mik_Gg_4dB.avi","Male","AV_C","7","2947.17",1,1,1,-1,"Correct"
"D,7,BB","D","7","BB","81","lor_Ga_4dB.avi","Female","AO","4","-2296.08",0,0,-1,-1,"Incorrect"
"D,8,JB","D","8","JB","45","mik_Ga.avi","Male","AO","4","-2275.69",0,0,-1,-1,"Incorrect"
"D,8,JB","D","8","JB","43","mik_Dd.avi","Male","AV_C","4","2165.64",1,1,1,-1,"Correct"
"D,8,JB","D","8","JB","34","lor_Gb.avi","Female","AV_M","7","-3099.83",0,-2,-2,-2,"Ella to fill"
"D,8,JB","D","8","JB","44","mik_Dv.avi","Male","VO","7","-1865.88",0,-1,0,1,"Incorrect"
"D,8,JB","D","8","JB","48","mik_Gv.avi","Male","VO","2","-3083.24",0,-1,0,1,"Incorrect"
"D,8,JB","D","8","JB","47","mik_Gg.avi","Male","AV_C","7","2741.02",1,1,1,-1,"Correct"
"D,8,JB","D","8","JB","26","lor_Bb.avi","Female","AV_C","2","1549.95",1,1,1,-1,"Correct"
"D,8,JB","D","8","JB","27","lor_Bg.avi","Female","AV_M","2","-1851.56",0,-2,-2,-2,"Ella to fill"
"D,8,JB","D","8","JB","36","lor_Gv.avi","Female","VO","2","-3977.46",0,-1,0,1,"Incorrect"
"D,8,JB","D","8","JB","41","mik_Da.avi","Male","AO","4","2507.87",1,1,-1,-1,"Correct"
"D,8,JB","D","8","JB","31","lor_Dd.avi","Female","AV_C","4","2015.80",1,1,1,-1,"Correct"
"D,8,JB","D","8","JB","37","mik_Ba.avi","Male","AO","2","1992.09",1,1,-1,-1,"Correct"
"D,8,JB","D","8","JB","35","lor_Gg.avi","Female","AV_C","7","1851.65",1,1,1,-1,"Correct"
"D,8,JB","D","8","JB","30","lor_Db.avi","Female","AV_M","2","2353.02",1,-2,-2,-2,"Ella to fill"
"D,8,JB","D","8","JB","38","mik_Bb.avi","Male","AV_C","2","2364.25",1,1,1,-1,"Correct"
"D,8,JB","D","8","JB","32","lor_Dv.avi","Female","VO","4","1962.51",1,-1,1,0,"Correct"
"D,8,JB","D","8","JB","46","mik_Gb.avi","Male","AV_M","7","-2422.80",0,-2,-2,-2,"Ella to fill"
"D,8,JB","D","8","JB","40","mik_Bv.avi","Male","VO","2","2921.39",1,-1,1,0,"Correct"
"D,8,JB","D","8","JB","33","lor_Ga.avi","Female","AO","7","2411.00",1,1,-1,-1,"Correct"
"D,8,JB","D","8","JB","28","lor_Bv.avi","Female","VO","2","3087.91",1,-1,1,0,"Correct"
"D,8,JB","D","8","JB","29","lor_Da.avi","Female","AO","4","2729.55",1,1,-1,-1,"Correct"
"D,8,JB","D","8","JB","39","mik_Bg.avi","Male","AV_M","2","-2349.87",0,-2,-2,-2,"Ella to fill"
"D,8,JB","D","8","JB","42","mik_Db.avi","Male","AV_M","4","-2945.42",0,-2,-2,-2,"Ella to fill"
"D,8,JB","D","8","JB","25","lor_Ba.avi","Female","AO","2","2935.69",1,1,-1,-1,"Correct"
"D,8,JB","D","8","JB","13","mik_Ba.avi","Male","AO","2","2594.01",1,1,-1,-1,"Correct"
"D,8,JB","D","8","JB","3","lor_Bg.avi","Female","AV_M","2","-1843.98",0,-2,-2,-2,"Ella to fill"
"D,8,JB","D","8","JB","15","mik_Bg.avi","Male","AV_M","2","-2353.58",0,-2,-2,-2,"Ella to fill"
"D,8,JB","D","8","JB","7","lor_Dd.avi","Female","AV_C","4","2974.09",1,1,1,-1,"Correct"
"D,8,JB","D","8","JB","22","mik_Gb.avi","Male","AV_M","7","-2670.06",0,-2,-2,-2,"Ella to fill"
"D,8,JB","D","8","JB","20","mik_Dv.avi","Male","VO","4","2954.66",1,-1,1,0,"Correct"
"D,8,JB","D","8","JB","24","mik_Gv.avi","Male","VO","2","-2521.26",0,-1,0,1,"Incorrect"
"D,8,JB","D","8","JB","16","mik_Bv.avi","Male","VO","2","1562.85",1,-1,1,0,"Correct"
"D,8,JB","D","8","JB","19","mik_Dd.avi","Male","AV_C","7","-1491.86",0,0,0,-1,"Incorrect"
"D,8,JB","D","8","JB","5","lor_Da.avi","Female","AO","4","2923.71",1,1,-1,-1,"Correct"
"D,8,JB","D","8","JB","9","lor_Ga.avi","Female","AO","7","2362.59",1,1,-1,-1,"Correct"
"D,8,JB","D","8","JB","8","lor_Dv.avi","Female","VO","7","-1512.56",0,-1,0,1,"Incorrect"
"D,8,JB","D","8","JB","18","mik_Db.avi","Male","AV_M","4","-2628.51",0,-2,-2,-2,"Ella to fill"
"D,8,JB","D","8","JB","2","lor_Bb.avi","Female","AV_C","2","1532.47",1,1,1,-1,"Correct"
"D,8,JB","D","8","JB","14","mik_Bb.avi","Male","AV_C","2","2045.42",1,1,1,-1,"Correct"
"D,8,JB","D","8","JB","21","mik_Ga.avi","Male","AO","7","2256.38",1,1,-1,-1,"Correct"
"D,8,JB","D","8","JB","6","lor_Db.avi","Female","AV_M","4","-3504.10",0,-2,-2,-2,"Ella to fill"
"D,8,JB","D","8","JB","17","mik_Da.avi","Male","AO","4","2712.80",1,1,-1,-1,"Correct"
"D,8,JB","D","8","JB","1","lor_Ba.avi","Female","AO","2","2391.04",1,1,-1,-1,"Correct"
"D,8,JB","D","8","JB","12","lor_Gv.avi","Female","VO","4","-3349.33",0,-1,0,1,"Incorrect"
"D,8,JB","D","8","JB","4","lor_Bv.avi","Female","VO","2","1545.28",1,-1,1,0,"Correct"
"D,8,JB","D","8","JB","23","mik_Gg.avi","Male","AV_C","7","2256.89",1,1,1,-1,"Correct"
"D,8,JB","D","8","JB","10","lor_Gb.avi","Female","AV_M","7","-2151.13",0,-2,-2,-2,"Ella to fill"
